,time,open,high,low,close,tick_volume,spread,real_volume
6830,2021-07-08 00:00:00,1.17899,1.17944,1.17886,1.17933,572,7,0
6831,2021-07-08 01:00:00,1.17935,1.17983,1.1792799999999999,1.17973,972,0,0
6832,2021-07-08 02:00:00,1.17975,1.1798899999999999,1.17923,1.17929,755,0,0
6833,2021-07-08 03:00:00,1.17929,1.17947,1.1789399999999999,1.17909,2280,0,0
6834,2021-07-08 04:00:00,1.1791,1.1795200000000001,1.17836,1.17852,2997,0,0
6835,2021-07-08 05:00:00,1.17851,1.17907,1.17844,1.17907,2389,0,0
6836,2021-07-08 06:00:00,1.17901,1.1793,1.17895,1.17922,1726,0,0
6837,2021-07-08 07:00:00,1.17922,1.17961,1.17914,1.17961,1359,0,0
6838,2021-07-08 08:00:00,1.17962,1.18068,1.17934,1.18059,2775,0,0
6839,2021-07-08 09:00:00,1.18058,1.1806,1.17924,1.17972,5080,0,0
6840,2021-07-08 10:00:00,1.17973,1.18208,1.1795200000000001,1.182,7553,0,0
6841,2021-07-08 11:00:00,1.182,1.18251,1.18099,1.18224,7259,0,0
6842,2021-07-08 12:00:00,1.1822300000000001,1.1835499999999999,1.18213,1.18334,4840,0,0
6843,2021-07-08 13:00:00,1.18334,1.18415,1.18248,1.1840600000000001,5769,0,0
6844,2021-07-08 14:00:00,1.1840600000000001,1.18454,1.18329,1.18342,6102,0,0
6845,2021-07-08 15:00:00,1.18342,1.18593,1.18334,1.18513,6557,0,0
6846,2021-07-08 16:00:00,1.18513,1.18647,1.18437,1.18582,7194,0,0
6847,2021-07-08 17:00:00,1.18582,1.18679,1.18531,1.18531,7970,0,0
6848,2021-07-08 18:00:00,1.18529,1.18597,1.18368,1.18399,5552,0,0
6849,2021-07-08 19:00:00,1.18399,1.18448,1.18369,1.18445,2861,0,0
6850,2021-07-08 20:00:00,1.18445,1.18464,1.18365,1.18393,2757,0,0
6851,2021-07-08 21:00:00,1.18393,1.18425,1.18351,1.18393,2023,0,0
6852,2021-07-08 22:00:00,1.18394,1.18481,1.18391,1.1848,2350,0,0
6853,2021-07-08 23:00:00,1.1848,1.18486,1.18428,1.18449,1307,0,0
6854,2021-07-09 00:00:00,1.1844000000000001,1.1848,1.18395,1.18443,678,7,0
6855,2021-07-09 01:00:00,1.18448,1.18491,1.18447,1.18452,787,0,0
6856,2021-07-09 02:00:00,1.18455,1.18481,1.1841,1.18465,1576,0,0
6857,2021-07-09 03:00:00,1.18465,1.18502,1.18384,1.18408,3449,0,0
6858,2021-07-09 04:00:00,1.18407,1.18437,1.18362,1.18393,4117,0,0
6859,2021-07-09 05:00:00,1.18394,1.18398,1.18351,1.18366,3054,0,0
6860,2021-07-09 06:00:00,1.18365,1.18395,1.18341,1.18394,2259,0,0
6861,2021-07-09 07:00:00,1.18395,1.18399,1.18316,1.1831800000000001,2190,0,0
6862,2021-07-09 08:00:00,1.1831800000000001,1.1836,1.1831800000000001,1.1834500000000001,3189,0,0
6863,2021-07-09 09:00:00,1.1834500000000001,1.18358,1.18251,1.18278,4220,0,0
6864,2021-07-09 10:00:00,1.18276,1.18427,1.18252,1.18401,5600,0,0
6865,2021-07-09 11:00:00,1.18402,1.18468,1.1831800000000001,1.18325,4596,0,0
6866,2021-07-09 12:00:00,1.18325,1.18555,1.18289,1.18552,4906,0,0
6867,2021-07-09 13:00:00,1.18553,1.18629,1.18545,1.1857,4225,0,0
6868,2021-07-09 14:00:00,1.1857,1.18639,1.18553,1.18557,4065,0,0
6869,2021-07-09 15:00:00,1.18557,1.18688,1.18556,1.18686,4516,0,0
6870,2021-07-09 16:00:00,1.18686,1.18706,1.18605,1.18663,4441,0,0
6871,2021-07-09 17:00:00,1.18663,1.18748,1.18609,1.18643,4936,0,0
6872,2021-07-09 18:00:00,1.18643,1.18661,1.18555,1.18604,3881,0,0
6873,2021-07-09 19:00:00,1.18602,1.18696,1.186,1.18681,2040,0,0
6874,2021-07-09 20:00:00,1.18681,1.18734,1.18671,1.18732,1313,0,0
6875,2021-07-09 21:00:00,1.18732,1.18776,1.1871800000000001,1.18764,1419,0,0
6876,2021-07-09 22:00:00,1.18764,1.18801,1.18747,1.18798,1303,0,0
6877,2021-07-09 23:00:00,1.18798,1.18811,1.18768,1.18774,1189,0,0
6878,2021-07-12 00:00:00,1.18715,1.18766,1.18705,1.1876,392,7,0
6879,2021-07-12 01:00:00,1.1876,1.18767,1.1867,1.18756,1056,0,0
6880,2021-07-12 02:00:00,1.18758,1.18761,1.18698,1.18727,913,0,0
6881,2021-07-12 03:00:00,1.18726,1.18763,1.1871800000000001,1.18754,1911,0,0
6882,2021-07-12 04:00:00,1.18756,1.18802,1.18698,1.187,2757,0,0
6883,2021-07-12 05:00:00,1.18699,1.18748,1.18688,1.18714,2043,0,0
6884,2021-07-12 06:00:00,1.18714,1.18731,1.18679,1.18693,1343,0,0
6885,2021-07-12 07:00:00,1.18692,1.18701,1.18653,1.1868400000000001,1202,0,0
6886,2021-07-12 08:00:00,1.1868400000000001,1.18701,1.18653,1.18675,1572,0,0
6887,2021-07-12 09:00:00,1.18676,1.18688,1.18561,1.18624,2651,0,0
6888,2021-07-12 10:00:00,1.18624,1.18792,1.18581,1.18773,4111,0,0
6889,2021-07-12 11:00:00,1.18775,1.18799,1.18666,1.18706,3328,0,0
6890,2021-07-12 12:00:00,1.18706,1.18735,1.18485,1.1852800000000001,3431,0,0
6891,2021-07-12 13:00:00,1.18527,1.18568,1.18424,1.1844999999999999,3517,0,0
6892,2021-07-12 14:00:00,1.18451,1.18515,1.18361,1.1837900000000001,3268,0,0
6893,2021-07-12 15:00:00,1.18378,1.18568,1.18375,1.18531,3650,0,0
6894,2021-07-12 16:00:00,1.18532,1.18704,1.18509,1.18653,4622,0,0
6895,2021-07-12 17:00:00,1.18654,1.18742,1.18635,1.18672,4692,0,0
6896,2021-07-12 18:00:00,1.18672,1.1868,1.1851,1.18577,2840,0,0
6897,2021-07-12 19:00:00,1.18577,1.18606,1.18513,1.18576,1998,0,0
6898,2021-07-12 20:00:00,1.18575,1.18602,1.1855,1.18596,1711,0,0
6899,2021-07-12 21:00:00,1.18596,1.18609,1.18555,1.18579,1406,0,0
6900,2021-07-12 22:00:00,1.18578,1.18615,1.18552,1.186,1014,0,0
6901,2021-07-12 23:00:00,1.186,1.18621,1.18593,1.18606,1170,0,0
6902,2021-07-13 00:00:00,1.18593,1.1862300000000001,1.18583,1.18617,621,7,0
6903,2021-07-13 01:00:00,1.1862,1.18653,1.18609,1.18627,662,0,0
6904,2021-07-13 02:00:00,1.18628,1.18642,1.18586,1.18629,884,0,0
6905,2021-07-13 03:00:00,1.18632,1.18687,1.18632,1.18666,1370,0,0
6906,2021-07-13 04:00:00,1.18666,1.18697,1.18621,1.18678,2002,0,0
6907,2021-07-13 05:00:00,1.18677,1.18741,1.18631,1.18733,2298,0,0
6908,2021-07-13 06:00:00,1.18733,1.18752,1.18695,1.18697,1653,0,0
6909,2021-07-13 07:00:00,1.18698,1.18706,1.18631,1.18637,1334,0,0
6910,2021-07-13 08:00:00,1.18638,1.1865,1.18557,1.18571,1600,0,0
6911,2021-07-13 09:00:00,1.18571,1.18649,1.18529,1.1854,2968,0,0
6912,2021-07-13 10:00:00,1.1854,1.18654,1.18469,1.18515,3768,0,0
6913,2021-07-13 11:00:00,1.18514,1.18516,1.18411,1.18498,2900,0,0
6914,2021-07-13 12:00:00,1.18498,1.18498,1.18359,1.18426,2562,0,0
6915,2021-07-13 13:00:00,1.18426,1.18483,1.18376,1.18465,2256,0,0
6916,2021-07-13 14:00:00,1.18466,1.1846700000000001,1.18357,1.18395,2279,0,0
6917,2021-07-13 15:00:00,1.18395,1.1851,1.17942,1.17994,8960,0,0
6918,2021-07-13 16:00:00,1.17994,1.18264,1.17919,1.18212,8750,0,0
6919,2021-07-13 17:00:00,1.18212,1.18327,1.18118,1.18227,6281,0,0
6920,2021-07-13 18:00:00,1.18227,1.18259,1.18087,1.18123,3531,0,0
6921,2021-07-13 19:00:00,1.18122,1.18163,1.1803,1.18043,2186,0,0
6922,2021-07-13 20:00:00,1.18042,1.18043,1.17875,1.1788,3615,0,0
6923,2021-07-13 21:00:00,1.1788,1.17914,1.17821,1.17826,2941,0,0
6924,2021-07-13 22:00:00,1.17826,1.17842,1.17724,1.17742,2717,0,0
6925,2021-07-13 23:00:00,1.17739,1.17795,1.17737,1.17765,1030,0,0
6926,2021-07-14 00:00:00,1.17761,1.17803,1.17734,1.17775,888,6,0
6927,2021-07-14 01:00:00,1.17776,1.17805,1.17767,1.17783,892,0,0
6928,2021-07-14 02:00:00,1.1778,1.17791,1.17737,1.1775,1035,0,0
6929,2021-07-14 03:00:00,1.1775,1.17785,1.17719,1.17764,2477,0,0
6930,2021-07-14 04:00:00,1.17765,1.17829,1.17758,1.17813,3003,0,0
6931,2021-07-14 05:00:00,1.17813,1.17846,1.17779,1.1784,2612,0,0
6932,2021-07-14 06:00:00,1.17839,1.17855,1.1783,1.17835,1295,0,0
6933,2021-07-14 07:00:00,1.17835,1.17845,1.17812,1.17838,1013,0,0
6934,2021-07-14 08:00:00,1.17839,1.17905,1.17824,1.17886,1591,0,0
6935,2021-07-14 09:00:00,1.17889,1.1796,1.1786,1.17916,2854,0,0
6936,2021-07-14 10:00:00,1.17915,1.1797,1.17837,1.17837,4036,0,0
6937,2021-07-14 11:00:00,1.17839,1.17994,1.178,1.17838,4066,0,0
6938,2021-07-14 12:00:00,1.17839,1.17939,1.17757,1.17935,3362,0,0
6939,2021-07-14 13:00:00,1.17935,1.17998,1.17916,1.17977,2886,0,0
6940,2021-07-14 14:00:00,1.17976,1.18046,1.17972,1.18027,3298,0,0
6941,2021-07-14 15:00:00,1.18027,1.1828,1.18025,1.18219,6857,0,0
6942,2021-07-14 16:00:00,1.18219,1.18254,1.1813,1.18224,6090,0,0
6943,2021-07-14 17:00:00,1.18225,1.18281,1.18136,1.18198,7389,0,0
6944,2021-07-14 18:00:00,1.18198,1.18268,1.18173,1.18255,4219,0,0
6945,2021-07-14 19:00:00,1.18254,1.18352,1.18254,1.18323,3379,0,0
6946,2021-07-14 20:00:00,1.18322,1.18356,1.18256,1.18261,2526,0,0
6947,2021-07-14 21:00:00,1.18261,1.18333,1.18255,1.18301,1802,0,0
6948,2021-07-14 22:00:00,1.18302,1.18385,1.18296,1.1835,2000,0,0
6949,2021-07-14 23:00:00,1.1835,1.18388,1.18342,1.18358,1231,0,0
6950,2021-07-15 00:00:00,1.18349,1.18383,1.18338,1.18364,663,6,0
6951,2021-07-15 01:00:00,1.18364,1.18381,1.1834500000000001,1.18358,780,0,0
6952,2021-07-15 02:00:00,1.1836,1.18387,1.1832799999999999,1.18331,1670,0,0
6953,2021-07-15 03:00:00,1.18331,1.18362,1.18288,1.18333,3020,0,0
6954,2021-07-15 04:00:00,1.18334,1.18343,1.18248,1.18259,3690,0,0
6955,2021-07-15 05:00:00,1.18259,1.18275,1.18213,1.18236,2926,0,0
6956,2021-07-15 06:00:00,1.18234,1.18326,1.1823299999999999,1.18321,1868,0,0
6957,2021-07-15 07:00:00,1.1832,1.18349,1.18303,1.1831,1358,0,0
6958,2021-07-15 08:00:00,1.1831,1.18433,1.1831,1.18418,2326,0,0
6959,2021-07-15 09:00:00,1.18419,1.18465,1.18327,1.18349,3370,0,0
6960,2021-07-15 10:00:00,1.18349,1.1838,1.1825700000000001,1.18365,4146,0,0
6961,2021-07-15 11:00:00,1.18365,1.18506,1.1832799999999999,1.1849,4091,0,0
6962,2021-07-15 12:00:00,1.18489,1.18497,1.18404,1.18432,3077,0,0
6963,2021-07-15 13:00:00,1.18432,1.18441,1.18168,1.18174,5274,0,0
6964,2021-07-15 14:00:00,1.18175,1.18218,1.18079,1.18098,4513,0,0
6965,2021-07-15 15:00:00,1.18098,1.18156,1.18038,1.18067,4638,0,0
6966,2021-07-15 16:00:00,1.18066,1.18215,1.18049,1.18166,5669,0,0
6967,2021-07-15 17:00:00,1.18165,1.18234,1.18106,1.18178,5317,0,0
6968,2021-07-15 18:00:00,1.18178,1.18198,1.1804999999999999,1.18055,3813,0,0
6969,2021-07-15 19:00:00,1.18055,1.18071,1.18007,1.1803,2648,0,0
6970,2021-07-15 20:00:00,1.18029,1.18072,1.17962,1.18039,3137,0,0
6971,2021-07-15 21:00:00,1.18039,1.1807400000000001,1.1801599999999999,1.18072,2843,0,0
6972,2021-07-15 22:00:00,1.18072,1.18129,1.18062,1.18127,2023,0,0
6973,2021-07-15 23:00:00,1.18127,1.18129,1.18103,1.18118,1221,0,0
6974,2021-07-16 00:00:00,1.18118,1.18134,1.17987,1.18131,689,4,0
6975,2021-07-16 01:00:00,1.18132,1.18152,1.18115,1.18137,1113,0,0
6976,2021-07-16 02:00:00,1.18138,1.18142,1.181,1.18114,950,0,0
6977,2021-07-16 03:00:00,1.18114,1.1817,1.18106,1.18114,2550,0,0
6978,2021-07-16 04:00:00,1.18114,1.18119,1.18021,1.18023,3116,0,0
6979,2021-07-16 05:00:00,1.18027,1.18083,1.18027,1.18078,2250,0,0
6980,2021-07-16 06:00:00,1.18078,1.18118,1.18069,1.18118,2006,0,0
6981,2021-07-16 07:00:00,1.18117,1.18125,1.18081,1.18095,1628,0,0
6982,2021-07-16 08:00:00,1.18095,1.1813500000000001,1.18081,1.18102,1747,0,0
6983,2021-07-16 09:00:00,1.18102,1.18113,1.18041,1.1810100000000001,2814,0,0
6984,2021-07-16 10:00:00,1.1810100000000001,1.18151,1.17969,1.18018,4601,0,0
6985,2021-07-16 11:00:00,1.18017,1.18195,1.17982,1.18182,4274,0,0
6986,2021-07-16 12:00:00,1.18182,1.18224,1.1813500000000001,1.18198,3414,0,0
6987,2021-07-16 13:00:00,1.18198,1.18201,1.1801,1.18023,3293,0,0
6988,2021-07-16 14:00:00,1.18023,1.18054,1.17921,1.17945,3297,0,0
6989,2021-07-16 15:00:00,1.17943,1.18054,1.17932,1.18019,5091,0,0
6990,2021-07-16 16:00:00,1.18019,1.1813500000000001,1.17971,1.18021,5645,0,0
6991,2021-07-16 17:00:00,1.18021,1.18096,1.17959,1.18089,6754,0,0
6992,2021-07-16 18:00:00,1.18089,1.1812,1.18032,1.18092,4038,0,0
6993,2021-07-16 19:00:00,1.18092,1.18143,1.18032,1.1811099999999999,2307,0,0
6994,2021-07-16 20:00:00,1.1811099999999999,1.18186,1.181,1.18112,2324,0,0
6995,2021-07-16 21:00:00,1.18112,1.18154,1.1807,1.18092,3208,0,0
6996,2021-07-16 22:00:00,1.18091,1.18094,1.18033,1.18034,2419,0,0
6997,2021-07-16 23:00:00,1.18034,1.1807400000000001,1.18029,1.18055,1244,0,0
6998,2021-07-19 00:00:00,1.18054,1.18102,1.18054,1.18081,384,7,0
6999,2021-07-19 01:00:00,1.18081,1.1810100000000001,1.18036,1.18097,576,0,0
7000,2021-07-19 02:00:00,1.18097,1.18138,1.18092,1.18123,1202,0,0
7001,2021-07-19 03:00:00,1.18125,1.18137,1.1801,1.1802,2636,0,0
7002,2021-07-19 04:00:00,1.1802,1.18067,1.1797900000000001,1.18017,2733,0,0
7003,2021-07-19 05:00:00,1.1801599999999999,1.18046,1.18004,1.18036,2343,0,0
7004,2021-07-19 06:00:00,1.18036,1.18053,1.18022,1.18048,1230,0,0
7005,2021-07-19 07:00:00,1.18048,1.18087,1.18048,1.18063,1219,0,0
7006,2021-07-19 08:00:00,1.18062,1.18087,1.18015,1.18025,1766,0,0
7007,2021-07-19 09:00:00,1.18025,1.18046,1.17973,1.17974,2581,0,0
7008,2021-07-19 10:00:00,1.17974,1.17987,1.17782,1.17809,5225,0,0
7009,2021-07-19 11:00:00,1.17812,1.17837,1.17654,1.17732,5248,0,0
7010,2021-07-19 12:00:00,1.17732,1.17805,1.17656,1.17791,4121,0,0
7011,2021-07-19 13:00:00,1.1779,1.17829,1.1771,1.17763,4351,0,0
7012,2021-07-19 14:00:00,1.17763,1.17803,1.17685,1.17715,4630,0,0
7013,2021-07-19 15:00:00,1.17714,1.17885,1.1764000000000001,1.17869,5621,0,0
7014,2021-07-19 16:00:00,1.17869,1.18227,1.17838,1.18208,8463,0,0
7015,2021-07-19 17:00:00,1.18209,1.18243,1.18045,1.18056,8605,0,0
7016,2021-07-19 18:00:00,1.18056,1.181,1.17944,1.18057,5267,0,0
7017,2021-07-19 19:00:00,1.18057,1.1807,1.17981,1.17991,3658,0,0
7018,2021-07-19 20:00:00,1.1799,1.18011,1.17936,1.17948,2619,0,0
7019,2021-07-19 21:00:00,1.17943,1.18025,1.17912,1.17915,2797,0,0
7020,2021-07-19 22:00:00,1.1791800000000001,1.17992,1.1791800000000001,1.17976,2545,0,0
7021,2021-07-19 23:00:00,1.17976,1.18009,1.17966,1.17987,1137,0,0
7022,2021-07-20 00:00:00,1.1798,1.18011,1.17947,1.17974,955,7,0
7023,2021-07-20 01:00:00,1.17972,1.18009,1.1794,1.1794,806,0,0
7024,2021-07-20 02:00:00,1.1794,1.17951,1.17916,1.17921,547,0,0
7025,2021-07-20 03:00:00,1.1792,1.17994,1.179,1.17949,1654,0,0
7026,2021-07-20 04:00:00,1.17949,1.17983,1.1791800000000001,1.17973,2256,0,0
7027,2021-07-20 05:00:00,1.17972,1.18022,1.17943,1.17945,2078,0,0
7028,2021-07-20 06:00:00,1.17945,1.17954,1.17901,1.17934,2100,0,0
7029,2021-07-20 07:00:00,1.17932,1.17932,1.1788,1.17886,1630,0,0
7030,2021-07-20 08:00:00,1.17886,1.17888,1.17802,1.17844,1990,0,0
7031,2021-07-20 09:00:00,1.17843,1.17853,1.17756,1.17783,3317,0,0
7032,2021-07-20 10:00:00,1.17783,1.17916,1.17723,1.17836,5278,0,0
7033,2021-07-20 11:00:00,1.17836,1.1795,1.17815,1.17878,4483,0,0
7034,2021-07-20 12:00:00,1.17878,1.18025,1.17873,1.17998,3751,0,0
7035,2021-07-20 13:00:00,1.17999,1.17999,1.17812,1.17822,4247,0,0
7036,2021-07-20 14:00:00,1.17821,1.1792799999999999,1.17759,1.17878,4109,0,0
7037,2021-07-20 15:00:00,1.17877,1.17884,1.17651,1.17726,4872,0,0
7038,2021-07-20 16:00:00,1.17725,1.17753,1.17558,1.17668,6521,0,0
7039,2021-07-20 17:00:00,1.17668,1.17807,1.1756,1.17643,5714,0,0
7040,2021-07-20 18:00:00,1.17641,1.17746,1.1756199999999999,1.17746,4252,0,0
7041,2021-07-20 19:00:00,1.17746,1.17798,1.17713,1.17776,2858,0,0
7042,2021-07-20 20:00:00,1.17776,1.17828,1.17738,1.1779,2475,0,0
7043,2021-07-20 21:00:00,1.1779,1.1786,1.17779,1.17818,2260,0,0
7044,2021-07-20 22:00:00,1.17818,1.17847,1.17794,1.17824,1580,0,0
7045,2021-07-20 23:00:00,1.17818,1.17831,1.178,1.17805,833,0,0
7046,2021-07-21 00:00:00,1.1779600000000001,1.17825,1.1776200000000001,1.17813,714,1,0
7047,2021-07-21 01:00:00,1.17811,1.17832,1.17804,1.17827,544,0,0
7048,2021-07-21 02:00:00,1.17827,1.17828,1.1778,1.17814,521,0,0
7049,2021-07-21 03:00:00,1.17813,1.1783,1.17786,1.17799,1349,0,0
7050,2021-07-21 04:00:00,1.178,1.17804,1.17742,1.17755,1305,0,0
7051,2021-07-21 05:00:00,1.17755,1.17756,1.17702,1.17726,1695,0,0
7052,2021-07-21 06:00:00,1.17725,1.1777199999999999,1.17713,1.1775,992,0,0
7053,2021-07-21 07:00:00,1.17749,1.17749,1.1771099999999999,1.17724,881,0,0
7054,2021-07-21 08:00:00,1.17724,1.17761,1.17664,1.1767,1405,0,0
7055,2021-07-21 09:00:00,1.1767,1.17688,1.17604,1.17632,3406,0,0
7056,2021-07-21 10:00:00,1.1763,1.17638,1.17519,1.17612,4790,0,0
7057,2021-07-21 11:00:00,1.17612,1.17821,1.17538,1.17794,3981,0,0
7058,2021-07-21 12:00:00,1.17795,1.17803,1.1768,1.17733,2611,0,0
7059,2021-07-21 13:00:00,1.17733,1.17782,1.1770100000000001,1.17723,2384,0,0
7060,2021-07-21 14:00:00,1.17723,1.17785,1.17678,1.17706,2981,0,0
7061,2021-07-21 15:00:00,1.17705,1.17726,1.17599,1.17662,3623,0,0
7062,2021-07-21 16:00:00,1.17662,1.17886,1.1762299999999999,1.17871,4547,0,0
7063,2021-07-21 17:00:00,1.17871,1.17983,1.17822,1.17897,5098,0,0
7064,2021-07-21 18:00:00,1.17895,1.18038,1.17862,1.17982,3805,0,0
7065,2021-07-21 19:00:00,1.17982,1.17988,1.17895,1.17932,2474,0,0
7066,2021-07-21 20:00:00,1.17932,1.18,1.17917,1.17957,2482,0,0
7067,2021-07-21 21:00:00,1.17958,1.18007,1.17932,1.18002,1756,0,0
7068,2021-07-21 22:00:00,1.18002,1.18047,1.17987,1.18001,1899,0,0
7069,2021-07-21 23:00:00,1.18,1.18001,1.17919,1.17946,1276,0,0
7070,2021-07-22 00:00:00,1.17907,1.17996,1.17878,1.17964,804,5,0
7071,2021-07-22 01:00:00,1.17964,1.17977,1.1793,1.1793,766,0,0
7072,2021-07-22 02:00:00,1.1793,1.1795499999999999,1.17908,1.17923,969,0,0
7073,2021-07-22 03:00:00,1.17923,1.17943,1.17881,1.17884,1079,0,0
7074,2021-07-22 04:00:00,1.17884,1.17965,1.1786699999999999,1.17961,1585,0,0
7075,2021-07-22 05:00:00,1.17964,1.17986,1.17901,1.17902,1249,0,0
7076,2021-07-22 06:00:00,1.17903,1.17972,1.17903,1.17961,879,0,0
7077,2021-07-22 07:00:00,1.1796,1.18001,1.17958,1.17969,907,0,0
7078,2021-07-22 08:00:00,1.17969,1.17984,1.17927,1.1793,1091,0,0
7079,2021-07-22 09:00:00,1.17931,1.18014,1.17906,1.17948,2637,0,0
7080,2021-07-22 10:00:00,1.17948,1.1802,1.17934,1.17938,3666,0,0
7081,2021-07-22 11:00:00,1.17938,1.1798,1.17792,1.17967,3579,0,0
7082,2021-07-22 12:00:00,1.17967,1.17998,1.17925,1.17942,2354,0,0
7083,2021-07-22 13:00:00,1.17942,1.17969,1.1785,1.17915,2635,0,0
7084,2021-07-22 14:00:00,1.17915,1.1813500000000001,1.17823,1.1794,5280,0,0
7085,2021-07-22 15:00:00,1.17937,1.18005,1.17708,1.17998,8467,0,0
7086,2021-07-22 16:00:00,1.17998,1.18303,1.17964,1.18158,7256,0,0
7087,2021-07-22 17:00:00,1.1816,1.18171,1.17826,1.17912,6043,0,0
7088,2021-07-22 18:00:00,1.17911,1.17921,1.17639,1.17673,4200,0,0
7089,2021-07-22 19:00:00,1.1767400000000001,1.1769,1.17575,1.17629,3052,0,0
7090,2021-07-22 20:00:00,1.1763,1.17664,1.17576,1.17628,2177,0,0
7091,2021-07-22 21:00:00,1.17627,1.17728,1.1762299999999999,1.17715,1776,0,0
7092,2021-07-22 22:00:00,1.17716,1.1776200000000001,1.17697,1.1770100000000001,1372,0,0
7093,2021-07-22 23:00:00,1.177,1.17713,1.17668,1.17707,989,0,0
7094,2021-07-23 00:00:00,1.17705,1.17753,1.17605,1.17712,1541,6,0
7095,2021-07-23 01:00:00,1.17712,1.17763,1.17697,1.17725,951,0,0
7096,2021-07-23 02:00:00,1.17725,1.17756,1.17712,1.17724,741,0,0
7097,2021-07-23 03:00:00,1.17724,1.17799,1.17722,1.1778,960,0,0
7098,2021-07-23 04:00:00,1.1778,1.17804,1.1775,1.17751,823,0,0
7099,2021-07-23 05:00:00,1.17754,1.17755,1.17707,1.17742,1112,0,0
7100,2021-07-23 06:00:00,1.17742,1.17761,1.17696,1.17696,933,0,0
7101,2021-07-23 07:00:00,1.17697,1.17706,1.17673,1.17678,1444,0,0
7102,2021-07-23 08:00:00,1.17678,1.17719,1.17637,1.17646,1190,0,0
7103,2021-07-23 09:00:00,1.17645,1.17746,1.17629,1.17718,2596,0,0
7104,2021-07-23 10:00:00,1.17718,1.17792,1.17644,1.17774,4652,0,0
7105,2021-07-23 11:00:00,1.17774,1.17865,1.17741,1.1774499999999999,3574,0,0
7106,2021-07-23 12:00:00,1.17746,1.1777199999999999,1.1762,1.1769,2941,0,0
7107,2021-07-23 13:00:00,1.17691,1.17702,1.17601,1.17636,2645,0,0
7108,2021-07-23 14:00:00,1.17636,1.1768,1.17544,1.17616,3171,0,0
7109,2021-07-23 15:00:00,1.17614,1.17811,1.17614,1.17797,3018,0,0
7110,2021-07-23 16:00:00,1.17797,1.17805,1.17602,1.17648,3989,0,0
7111,2021-07-23 17:00:00,1.17648,1.17659,1.17548,1.17621,3421,0,0
7112,2021-07-23 18:00:00,1.17621,1.17659,1.17581,1.17599,2547,0,0
7113,2021-07-23 19:00:00,1.17599,1.17696,1.17599,1.17683,2318,0,0
7114,2021-07-23 20:00:00,1.17683,1.17736,1.17682,1.1770100000000001,1551,0,0
7115,2021-07-23 21:00:00,1.1770100000000001,1.17718,1.1769,1.17713,1119,0,0
7116,2021-07-23 22:00:00,1.17713,1.17758,1.17705,1.17721,997,0,0
7117,2021-07-23 23:00:00,1.17717,1.1776,1.17687,1.17689,856,0,0
7118,2021-07-26 00:00:00,1.17677,1.17747,1.17677,1.17738,336,7,0
7119,2021-07-26 01:00:00,1.17723,1.17742,1.17687,1.17741,628,0,0
7120,2021-07-26 02:00:00,1.17741,1.1774499999999999,1.17717,1.17729,703,0,0
7121,2021-07-26 03:00:00,1.17729,1.1773500000000001,1.17635,1.17664,1946,0,0
7122,2021-07-26 04:00:00,1.17665,1.17726,1.17654,1.1771,2544,0,0
7123,2021-07-26 05:00:00,1.1771,1.17756,1.1771,1.17719,1336,0,0
7124,2021-07-26 06:00:00,1.17719,1.17787,1.17708,1.17785,840,0,0
7125,2021-07-26 07:00:00,1.17787,1.17803,1.17764,1.17785,964,0,0
7126,2021-07-26 08:00:00,1.17786,1.17849,1.1776,1.1783299999999999,1334,0,0
7127,2021-07-26 09:00:00,1.17831,1.17831,1.17709,1.17721,3530,0,0
7128,2021-07-26 10:00:00,1.1772,1.18,1.17719,1.17835,4424,0,0
7129,2021-07-26 11:00:00,1.1783299999999999,1.17861,1.17671,1.1784,4226,0,0
7130,2021-07-26 12:00:00,1.17839,1.17993,1.17811,1.17968,3314,0,0
7131,2021-07-26 13:00:00,1.17968,1.1799,1.17915,1.17917,2454,0,0
7132,2021-07-26 14:00:00,1.17916,1.17975,1.17877,1.17927,2870,0,0
7133,2021-07-26 15:00:00,1.17926,1.17942,1.17792,1.1783,3393,0,0
7134,2021-07-26 16:00:00,1.17829,1.18115,1.17799,1.1806,4741,0,0
7135,2021-07-26 17:00:00,1.18056,1.18173,1.18023,1.18078,4431,0,0
7136,2021-07-26 18:00:00,1.18079,1.18149,1.18066,1.18103,2827,0,0
7137,2021-07-26 19:00:00,1.18098,1.18133,1.18068,1.18124,1704,0,0
7138,2021-07-26 20:00:00,1.18124,1.18134,1.18103,1.18107,1412,0,0
7139,2021-07-26 21:00:00,1.18107,1.18119,1.18002,1.18002,1267,0,0
7140,2021-07-26 22:00:00,1.18002,1.18053,1.17993,1.18053,1396,0,0
7141,2021-07-26 23:00:00,1.18054,1.18072,1.18021,1.18029,1240,0,0
7142,2021-07-27 00:00:00,1.1803,1.18059,1.1801599999999999,1.18027,755,4,0
7143,2021-07-27 01:00:00,1.18026,1.1803,1.17991,1.18005,1009,0,0
7144,2021-07-27 02:00:00,1.18004,1.18068,1.17999,1.18048,911,0,0
7145,2021-07-27 03:00:00,1.18048,1.18122,1.18035,1.18085,1767,0,0
7146,2021-07-27 04:00:00,1.18086,1.1809,1.18022,1.18032,3273,0,0
7147,2021-07-27 05:00:00,1.18032,1.18063,1.18017,1.18059,2738,0,0
7148,2021-07-27 06:00:00,1.1806,1.18064,1.18008,1.18055,2271,0,0
